id_cliente,nome,email,telefone,renda_mensal,score_credito,historico_inadimplente,localidade_interesse,tipo_imovel_interesse,data_cadastro
CLI-51025,Sr. Mateus Azevedo,cardosoluiz-henrique@example.com,17 9538-0259,3521.0,925.0,0.0,Ceilândia,Casa,2026-07-15
CLI-51026,Ana Clara Sales,bentocamargo@example.org,79 0579-0097,19024.0,973.0,0.0,Asa Norte,Apartamento,2026-07-04
CLI-51027,Ana Carolina da Rosa,cavalcanteluara@example.org,42 1373-6690,18136.0,423.0,1.0,Asa Norte,Casa,2026-04-03
CLI-51028,Sr. Matteo Vieira,luiz-miguelmendonca@example.net,71 0656-5447,,583.0,0.0,Guará,Casa,2026-09-07
CLI-51029,Maria Isis Nunes,zoelima@example.net,94 4957-9788,10900.0,501.0,0.0,Guará,Casa,
CLI-51030,Srta. Eloah Gomes,garciagabrielly@example.org,+55 31 6243-2650,4703.0,797.0,0.0,Samambaia,Casa,2025-11-04
CLI-51031,Luiz Henrique Sá,rael83@example.org,53 6270-6336,7113.0,476.0,1.0,Jardim Botânico,Casa,2026-09-08
CLI-51032,Pedro Lucas Nunes,apollomachado@example.org,+55 68 2535-1106,35874.0,503.0,0.0,Noroeste,Casa,2025-11-17
CLI-51033,Leandro Rocha,amacedo@example.com,75 9435-1595,23270.0,645.0,0.0,,Casa,2026-09-12
CLI-51034,Benjamin da Cunha,theoribeiro@example.com,89 9673-8657,6968.0,772.0,0.0,Taguatinga,Casa,2026-05-04
CLI-51035,Kaique Fonseca,miguel93@example.com,55 4424-3971,5326.0,988.0,0.0,Valparaíso de Goiás,Apartamento,2025-12-22
CLI-51036,Arthur Gabriel Casa Grande,cfernandes@example.com,68 6053-0084,,425.0,0.0,Samambaia,Casa,2026-06-25
CLI-51037,Théo Souza,,+55 61 5126-2587,9263.0,,0.0,Guará,Apartamento,2025-11-08
CLI-51038,Ravy da Luz,eduarda79@example.net,+55 62 2375-0618,8450.0,897.0,0.0,Jardim Botânico,Apartamento,2025-10-04
CLI-51039,Igor Camargo,arthur40@example.org,32 1459-7534,5137.0,926.0,0.0,Águas Lindas de Goiás,Apartamento,2026-02-28
CLI-51040,Sr. Antônio Porto,lorena14@example.net,+55 11 7538-6355,12374.0,446.0,1.0,Jardim Botânico,Apartamento,2026-01-17
CLI-51041,Clara Sá,uguerra@example.org,47 0918-6177,9110.0,602.0,0.0,Guará,Apartamento,2026-08-08
CLI-51042,Leonardo Castro,mmartins@example.com,48 7671-7739,11345.0,747.0,0.0,,Apartamento,2026-02-18
CLI-51043,Luiz Miguel Novais,emachado@example.net,+55 15 1646-9704,5084.0,,0.0,Valparaíso de Goiás,Apartamento,2025-12-23
CLI-51044,Srta. Maria Fernanda Rodrigues,dsilveira@example.net,61 7000-5275,6238.0,878.0,0.0,Águas Lindas de Goiás,,2026-02-09
CLI-51045,Thomas Almeida,anacosta@example.com,83 9976-8298,10754.0,574.0,0.0,Águas Claras,Apartamento,2025-12-16
CLI-51046,Stephany Pacheco,silveiraana-vitoria@example.net,92 3757-5485,5954.0,830.0,0.0,Águas Lindas de Goiás,Apartamento,2026-03-30
CLI-51047,Larissa Lopes,marianeandrade@example.com,,11412.0,710.0,0.0,Guará,Casa,2025-11-12
CLI-51048,Vitor Gabriel Pacheco,samuelsilveira@example.net,+55 33 0253-5668,5587.0,637.0,,Taguatinga,Apartamento,2026-06-17
CLI-51049,Benicio Leão,ana-beatrizramos@example.com,42 3785-4025,10742.0,309.0,,Guará,Apartamento,2026-06-15
CLI-51050,Dr. Bento Correia,cecilia83@example.net,47 6466-3133,,352.0,,Valparaíso de Goiás,Casa,2026-03-12
CLI-51051,Dr. Pedro Miguel Alves,nathan75@example.org,16 7161-1429,4334.0,807.0,0.0,Ceilândia,Casa,2025-12-16
CLI-51052,Ravi Correia,mendoncanathan@example.com,+55 65 2298-9777,4860.0,463.0,1.0,Águas Lindas de Goiás,Casa,2026-01-28
CLI-51053,Stella Fonseca,isislima@example.org,99 4805-6284,12037.0,711.0,0.0,Águas Claras,Apartamento,2025-10-15
CLI-51054,Srta. Laura Marques,pietracorreia@example.org,44 6360-7916,3490.0,569.0,0.0,Águas Lindas de Goiás,Casa,2025-11-24
CLI-51055,Esther Cardoso,maria-alice66@example.com,94 9266-6356,11406.0,651.0,0.0,Águas Claras,Apartamento,2026-06-07
CLI-51056,Diego Cavalcante,qrezende@example.net,62 0128-7208,12146.0,766.0,0.0,Águas Claras,Casa,2026-03-13
CLI-51057,Alice da Cunha,heitorrezende@example.com,91 7348-9319,8690.0,889.0,0.0,Jardim Botânico,Apartamento,2026-08-20
CLI-51058,Srta. Isis Lima,arthur-miguelmendes@example.net,+55 53 7694-9500,4896.0,764.0,0.0,Águas Lindas de Goiás,Apartamento,2026-07-09
CLI-51059,Ana Casa Grande,,92 6472-0844,26084.0,998.0,0.0,Asa Sul,Apartamento,2025-10-18
CLI-51060,Camila Moreira,milenalima@example.com,28 5244-4914,9791.0,471.0,1.0,,Casa,2026-03-12
CLI-51061,Olívia da Costa,barbara64@example.net,27 7961-2357,6788.0,901.0,0.0,Ceilândia,Apartamento,2026-05-13
CLI-51062,Catarina Sousa,heloisafarias@example.net,+55 95 4313-6670,30736.0,659.0,0.0,Sudoeste / Octogonal,Apartamento,
CLI-51063,Larissa Cavalcanti,cavalcantimarina@example.net,73 8732-1455,,958.0,0.0,Águas Claras,Casa,2026-08-08
CLI-51064,Henrique Novais,eda-mota@example.com,44 7030-2913,6853.0,896.0,0.0,Samambaia,Casa,2026-05-31
CLI-51065,Dra. Maria Liz Lopes,,+55 91 6487-5469,35920.0,330.0,0.0,,Apartamento,
CLI-51066,Srta. Juliana Caldeira,,85 1016-8012,13574.0,589.0,0.0,Águas Claras,Apartamento,2026-04-30
CLI-51067,João Garcia,miguel81@example.org,+55 84 5917-7075,13918.0,369.0,,Guará,Apartamento,2025-12-18
CLI-51068,Maria Liz Fernandes,clarice61@example.net,91 1836-8005,3847.0,526.0,0.0,Águas Lindas de Goiás,Apartamento,2026-04-29
CLI-51069,Dr. Bryan da Paz,nina23@example.org,21 9220-5814,8614.0,870.0,0.0,Guará,Casa,2026-07-11
CLI-51070,Esther Fernandes,biancacunha@example.org,+55 16 0327-2611,13333.0,602.0,0.0,Águas Claras,Apartamento,2026-03-18
CLI-51071,João Miguel Costa,pporto@example.com,+55 17 6759-4568,,827.0,0.0,Samambaia,Apartamento,2025-10-02
CLI-51072,Ravi Lucca Freitas,davi-miguel51@example.org,,12474.0,786.0,0.0,Guará,Casa,2026-07-06
CLI-51073,Lorena Fogaça,mathias19@example.net,89 6157-1876,11132.0,385.0,0.0,Águas Claras,Apartamento,2026-01-18
CLI-51074,Gabrielly Rodrigues,barbosalavinia@example.net,+55 45 1704-2972,19651.0,968.0,0.0,Sudoeste / Octogonal,Apartamento,2026-06-04
CLI-51075,Ana Sophia Moura,natalia17@example.org,+55 24 9775-8086,44415.0,702.0,0.0,Asa Norte,Casa,2026-03-27
CLI-51076,Davi Luiz Moura,,91 7702-2942,4902.0,454.0,1.0,Samambaia,Apartamento,2026-06-03
CLI-51077,Srta. Ana Vitória Sousa,olivia18@example.net,+55 34 2255-9460,10130.0,711.0,0.0,Guará,Casa,2025-11-16
CLI-51078,Dr. Daniel Barbosa,gnascimento@example.org,97 7428-0166,12357.0,619.0,0.0,Águas Claras,Apartamento,2026-01-21
CLI-51079,,luizanunes@example.net,+55 98 3124-9100,3404.0,791.0,0.0,Valparaíso de Goiás,,
CLI-51080,Leonardo Sales,duartedavi-luiz@example.com,16 3290-6174,11209.0,812.0,,Jardim Botânico,,2026-05-23
CLI-51081,Olivia Abreu,,+55 89 3818-4748,3313.0,843.0,0.0,Taguatinga,Apartamento,2025-11-02
CLI-51082,Yago Costa,elisa76@example.org,92 0871-7132,10677.0,309.0,,Guará,Apartamento,
CLI-51083,Pietro Oliveira,thomasrodrigues@example.com,38 3785-8983,5567.0,485.0,1.0,Águas Lindas de Goiás,,2026-03-08
CLI-51084,Sr. Leonardo Rocha,camaravitor-gabriel@example.org,13 9940-3526,14606.0,417.0,0.0,Guará,Casa,2025-11-20
CLI-51085,Nicole da Costa,renan24@example.net,+55 43 1065-5938,41569.0,821.0,0.0,Noroeste,Casa,
CLI-51086,Enrico Souza,asales@example.org,83 1073-8583,,789.0,0.0,Samambaia,Apartamento,2026-07-22
CLI-51087,Dom Caldeira,sophie54@example.org,+55 55 4515-2686,11779.0,753.0,0.0,Guará,Casa,2025-10-27
CLI-51088,Dr. Breno Sousa,gaparecida@example.org,43 8780-1060,3544.0,941.0,0.0,Águas Lindas de Goiás,Apartamento,2026-09-02
CLI-51089,Aylla Gonçalves,dduarte@example.com,95 8260-5088,3021.0,513.0,0.0,Ceilândia,Apartamento,2025-10-17
CLI-51090,Sr. Arthur Caldeira,mateus24@example.com,67 9018-6633,8047.0,834.0,0.0,Jardim Botânico,Casa,2026-08-23
CLI-51091,Srta. Ana Luiza Correia,silveirabenicio@example.net,44 0596-3274,11522.0,810.0,0.0,Guará,Apartamento,2026-09-10
CLI-51092,Diogo Azevedo,znovais@example.org,+55 54 7782-0223,,595.0,,Jardim Botânico,Apartamento,2026-08-09
CLI-51093,Léo Pacheco,almeidaandre@example.net,94 4800-6797,,819.0,0.0,Águas Lindas de Goiás,Apartamento,2026-02-18
CLI-51094,Lucas Câmara,mirellabrito@example.net,+55 38 7217-6540,14065.0,695.0,0.0,Guará,Apartamento,2025-12-26
CLI-51095,Júlia Fernandes,agatha51@example.org,77 9326-7274,6342.0,623.0,0.0,Taguatinga,Apartamento,2026-03-23
CLI-51096,Henrique da Mota,tcassiano@example.org,+55 48 9199-7726,11407.0,568.0,0.0,Águas Claras,Apartamento,
CLI-51097,Manuella Cardoso,ravi-luccacasa-grande@example.net,94 5036-3915,5659.0,717.0,0.0,Taguatinga,Apartamento,2026-05-05
CLI-51098,Enrico Vieira,calebecardoso@example.com,+55 24 3610-3130,6815.0,561.0,0.0,Samambaia,Apartamento,2026-09-15
CLI-51099,Dr. Gustavo Alves,lopesjoao-gabriel@example.com,98 8486-5647,5901.0,975.0,0.0,Taguatinga,Apartamento,2026-08-30
CLI-51100,Théo Costela,,82 8699-2461,24898.0,622.0,0.0,Noroeste,Casa,2025-09-26
CLI-51101,,,13 5909-0954,4827.0,419.0,1.0,Águas Lindas de Goiás,Casa,2025-11-08
CLI-51102,Ana Lívia Albuquerque,rafaela26@example.org,+55 98 3748-7596,13792.0,763.0,0.0,Jardim Botânico,Apartamento,2026-01-08
CLI-51103,Emanuel Porto,henriquecavalcante@example.com,71 1374-3670,7317.0,538.0,0.0,Águas Claras,Casa,2025-10-01
CLI-51104,Igor Fogaça,vda-mata@example.com,+55 31 6244-1617,5205.0,656.0,0.0,Valparaíso de Goiás,Casa,2025-10-30
CLI-51105,Gustavo da Cunha,carvalhoheloisa@example.org,+55 43 3068-9927,6910.0,763.0,0.0,Samambaia,Apartamento,2026-01-28
CLI-51106,Sr. Dom Freitas,joao-guilhermepacheco@example.com,+55 98 7070-8025,4695.0,782.0,0.0,Valparaíso de Goiás,Apartamento,2026-03-12
CLI-51107,Maitê Garcia,liamda-mota@example.net,67 2417-7690,43454.0,628.0,0.0,Sudoeste / Octogonal,Casa,2026-07-24
CLI-51108,Sophie Aragão,uda-cruz@example.com,91 9365-6635,,573.0,0.0,Samambaia,,
CLI-51109,Yan Novais,monteiromaria-julia@example.net,+55 75 0645-4545,7989.0,643.0,0.0,Águas Claras,Apartamento,2026-08-31
CLI-51110,Otávio Freitas,maria-sophia97@example.net,43 1327-3585,10597.0,835.0,0.0,Águas Claras,Apartamento,2026-07-02
CLI-51111,Dr. André Ribeiro,costaana-laura@example.net,48 8858-8809,3495.0,885.0,0.0,Ceilândia,Casa,2026-03-22
CLI-51112,Helena Camargo,oda-rocha@example.org,+55 92 6351-5123,,890.0,0.0,Noroeste,Apartamento,2026-01-19
CLI-51113,Ana Laura Freitas,leonardo54@example.com,+55 42 2764-2857,10720.0,582.0,1.0,Jardim Botânico,Casa,2026-05-20
CLI-51114,Maitê Castro,henrique12@example.com,,28163.0,465.0,0.0,Asa Norte,,2025-10-21
CLI-51115,Ravi das Neves,yan73@example.org,,3486.0,610.0,0.0,Ceilândia,Apartamento,2026-06-22
CLI-51116,Alícia Brito,arthur-gabrielcunha@example.net,51 6261-6467,11972.0,542.0,0.0,,Apartamento,2026-02-20
CLI-51117,Maria Luísa da Conceição,fogacaisaque@example.com,+55 34 0742-4399,4966.0,578.0,0.0,Samambaia,Apartamento,2025-11-01
CLI-51118,Yan Guerra,vlima@example.org,,7724.0,661.0,0.0,Jardim Botânico,Apartamento,2026-09-05
CLI-51119,Rebeca Abreu,hnascimento@example.net,+55 53 9580-4903,6027.0,735.0,0.0,Águas Lindas de Goiás,Apartamento,2025-12-07
CLI-51120,Sr. Arthur Miguel Oliveira,pedro-henriquemelo@example.com,+55 82 4825-7562,3773.0,888.0,,Águas Lindas de Goiás,Apartamento,2026-05-31
CLI-51121,Amanda Pereira,otavio89@example.net,+55 41 7469-6415,22063.0,938.0,0.0,Noroeste,Casa,2025-11-17
CLI-51122,Kamilly Barbosa,sfogaca@example.com,+55 44 8390-6863,4461.0,,0.0,Samambaia,Casa,2026-06-20
CLI-51123,,,+55 99 1936-7722,13552.0,900.0,0.0,Águas Claras,Casa,2025-11-08
CLI-51124,Bryan Albuquerque,ravi-luccaaparecida@example.com,+55 22 8227-5702,7702.0,345.0,,Guará,Apartamento,2026-03-09
CLI-51125,Maria Alice Machado,cassianojose-miguel@example.com,+55 87 7349-0556,8160.0,443.0,1.0,Águas Claras,Apartamento,2025-12-18
CLI-51126,,bcastro@example.org,19 9672-8086,6057.0,316.0,0.0,Ceilândia,Casa,2025-11-05
CLI-51127,Arthur Gabriel Silva,marquesana-laura@example.com,0800 198 8205,17932.0,850.0,,Asa Norte,Apartamento,2025-12-11
CLI-51128,Rafaela Siqueira,costajosue@example.org,96 9324-2485,24429.0,675.0,0.0,Lago Sul,Apartamento,2026-05-15
CLI-51129,Leandro Novaes,icaldeira@example.com,+55 85 7869-2660,12679.0,,0.0,Jardim Botânico,Casa,2026-02-03
CLI-51130,Vitor Gabriel Barros,marquesmaria-isis@example.org,44 8124-0513,4739.0,395.0,1.0,Ceilândia,Casa,2026-07-24
CLI-51131,Heloísa Monteiro,saraoliveira@example.com,91 6337-2617,11996.0,896.0,0.0,Guará,Casa,2026-03-08
CLI-51132,Lunna Rezende,mouraheitor@example.com,69 7293-2524,6672.0,704.0,0.0,Águas Lindas de Goiás,Casa,2025-12-07
CLI-51133,,rcorreia@example.org,+55 37 5847-3476,,608.0,0.0,Jardim Botânico,Casa,2026-04-18
CLI-51134,Sr. Asafe Cirino,vargasana-liz@example.org,32 2624-4854,35207.0,931.0,0.0,Noroeste,Casa,2026-05-28
CLI-51135,Luiz Fernando Garcia,vasconcelosagatha@example.com,+55 28 1272-6516,20569.0,973.0,0.0,Sudoeste / Octogonal,Apartamento,2026-08-11
CLI-51136,Ana Laura Azevedo,mateus55@example.com,15 1605-1423,14382.0,687.0,0.0,Águas Claras,Casa,2026-03-23
CLI-51137,Srta. Maria Helena Barros,antonio80@example.net,82 2020-2733,13930.0,407.0,1.0,Águas Claras,Apartamento,2026-03-22
CLI-51138,Davi Lucas Ferreira,das-nevesjuan@example.net,+55 24 2336-8576,7073.0,549.0,0.0,Águas Claras,,2026-06-07
CLI-51139,Bruno Marques,gustavo83@example.com,+55 84 4056-7631,11034.0,,0.0,Jardim Botânico,Casa,2025-10-18
CLI-51140,Rebeca Cavalcanti,cunhadiego@example.net,77 0034-0911,5569.0,381.0,1.0,Taguatinga,,2026-09-03
CLI-51141,Luiz Fernando Lopes,correiahenrique@example.com,79 2258-6852,12939.0,786.0,0.0,Guará,Casa,2026-07-24
CLI-51142,,qnovaes@example.org,+55 13 2467-0612,14194.0,982.0,0.0,Guará,Casa,2026-01-27
CLI-51143,Sr. Antônio Macedo,kamilly03@example.com,12 7336-5863,10284.0,909.0,0.0,Guará,Casa,2026-05-18
CLI-51144,Thiago Pires,luanacamara@example.com,0300 548 5800,9210.0,683.0,0.0,Guará,Casa,2026-05-02
CLI-51145,Dr. Bento Aragão,gabrielrezende@example.net,84 4955-2622,5090.0,954.0,1.0,Ceilândia,Apartamento,2026-05-10
CLI-51146,Renan Nogueira,gabriela60@example.com,68 3203-8195,3316.0,488.0,1.0,Taguatinga,Casa,2025-11-05
CLI-51147,,jose17@example.com,45 5940-2144,34633.0,851.0,0.0,Asa Norte,Casa,2025-10-09
CLI-51148,Sarah da Cunha,rael63@example.net,24 2682-2743,,491.0,1.0,Águas Claras,Apartamento,2026-05-27
CLI-51149,Cecília Ferreira,apollo16@example.org,98 5439-8742,5952.0,930.0,,Samambaia,Casa,2026-08-19
CLI-51150,Mariah Martins,smoreira@example.net,+55 96 6695-0779,4656.0,844.0,0.0,Taguatinga,Apartamento,2026-05-20
CLI-51151,Sr. Rodrigo Novaes,gsousa@example.com,+55 18 0000-2187,6214.0,773.0,,Taguatinga,Apartamento,2026-06-09
CLI-51152,Sr. João Gabriel Vieira,joao-gabrielmendes@example.com,+55 65 3425-2444,5533.0,704.0,0.0,Valparaíso de Goiás,Casa,2026-07-08
CLI-51153,Luana Guerra,benicio47@example.org,65 4790-1950,13794.0,380.0,0.0,Guará,Casa,2025-12-01
CLI-51154,Marcos Vinicius Almeida,piresmaria@example.com,75 5796-4201,3787.0,738.0,0.0,Águas Lindas de Goiás,Apartamento,2026-08-20
CLI-51155,Ayla Macedo,rafaela54@example.org,54 2079-4842,12818.0,490.0,1.0,Jardim Botânico,Apartamento,2026-08-30
CLI-51156,Dr. Yan Pinto,zcirino@example.org,+55 68 0570-8812,13648.0,592.0,0.0,Guará,Casa,2025-09-25
CLI-51157,Sarah Marques,ravy39@example.org,,6837.0,473.0,0.0,Valparaíso de Goiás,Apartamento,2026-06-02
CLI-51158,Vitória Guerra,rafael75@example.net,33 2041-0392,5724.0,339.0,0.0,Águas Lindas de Goiás,Apartamento,2025-10-19
CLI-51159,Sra. Anna Liz Novais,isa@example.org,+55 93 6250-7208,3604.0,826.0,0.0,Águas Lindas de Goiás,Apartamento,2026-06-17
CLI-51160,Marcos Vinicius Rocha,josefonseca@example.com,,12444.0,450.0,1.0,Jardim Botânico,Apartamento,2026-08-02
CLI-51161,Brenda Fernandes,bella43@example.org,+55 55 9453-7714,10024.0,931.0,0.0,Guará,,2026-03-27
CLI-51162,Dr. Benício Mendes,mayacosta@example.com,88 0174-8398,12091.0,709.0,0.0,Jardim Botânico,Apartamento,2026-09-11
CLI-51163,Isis Siqueira,falbuquerque@example.com,77 0771-4100,11311.0,948.0,0.0,Águas Claras,Apartamento,2026-06-23
CLI-51164,Sr. João Vitor Gonçalves,emanuelly48@example.org,+55 77 9562-1448,12534.0,536.0,0.0,,,2025-12-29
CLI-51165,Cauã Sampaio,jose83@example.com,+55 12 4067-2848,12916.0,479.0,1.0,Águas Claras,Apartamento,2025-12-16
CLI-51166,Paulo Castro,,91 9020-1244,3033.0,577.0,0.0,Taguatinga,Apartamento,2026-08-29
CLI-51167,Felipe Carvalho,breno34@example.com,,6431.0,687.0,0.0,Ceilândia,Casa,2026-08-29
CLI-51168,Felipe Fernandes,beatrizmelo@example.org,86 3215-6993,19368.0,441.0,1.0,Lago Sul,Casa,2026-04-08
CLI-51169,Maria Clara Camargo,freitasmateus@example.net,,6174.0,836.0,0.0,Samambaia,Casa,2026-01-10
CLI-51170,Luna Caldeira,gabriellyda-luz@example.com,+55 12 6674-4677,33058.0,701.0,0.0,Lago Norte,Casa,2026-09-02
CLI-51171,Thales da Mata,da-mataleticia@example.net,69 6580-8940,13601.0,372.0,0.0,Águas Claras,Apartamento,2026-01-16
CLI-51172,Olivia Machado,pferreira@example.net,+55 74 6382-9211,22194.0,403.0,1.0,Lago Sul,Casa,2026-01-06
CLI-51173,Alícia Gomes,rodriguesmariah@example.net,+55 14 3276-6448,6458.0,429.0,1.0,Ceilândia,Apartamento,2026-03-22
CLI-51174,Dr. Ravi Siqueira,ferreiralucas@example.org,0900 374 0583,4316.0,863.0,0.0,Ceilândia,Casa,2025-12-17
CLI-51175,Leandro Ramos,agatha16@example.com,+55 51 8180-7534,14837.0,,0.0,Jardim Botânico,Apartamento,2025-10-19
CLI-51176,Gael Henrique da Cunha,bgomes@example.net,+55 79 0965-8344,,560.0,0.0,Águas Claras,Apartamento,2026-03-20
CLI-51177,Sra. Ana Clara Pastor,davi-miguelabreu@example.net,48 0920-6094,,978.0,0.0,Águas Lindas de Goiás,Casa,2025-11-08
CLI-51178,Aurora Cirino,pintopietro@example.net,48 5171-4994,6445.0,767.0,0.0,Taguatinga,Casa,2026-07-12
CLI-51179,José Costela,portodavi-lucas@example.com,77 6766-3649,6525.0,493.0,1.0,Águas Lindas de Goiás,Apartamento,
CLI-51180,Allana Almeida,araujoigor@example.com,+55 94 8577-8219,3522.0,691.0,,Valparaíso de Goiás,Casa,2026-05-17
CLI-51181,Rafael Cavalcanti,davi86@example.com,49 6130-2881,4804.0,521.0,0.0,Samambaia,Apartamento,2026-09-09
CLI-51182,Ana Sophia Correia,da-pazpietro@example.net,+55 22 7235-6497,,818.0,0.0,Taguatinga,Apartamento,2025-10-23
CLI-51183,Clara Pacheco,rsousa@example.net,91 2209-9458,6309.0,558.0,0.0,Taguatinga,Casa,2026-04-22
CLI-51184,Enzo Gabriel da Paz,moraesantony@example.net,+55 43 3264-9634,5190.0,639.0,0.0,Ceilândia,Casa,2026-04-07
CLI-51185,Lavínia Pastor,martinskamilly@example.com,42 0131-2225,39668.0,321.0,1.0,Lago Sul,,2025-11-08
CLI-51186,Zoe Monteiro,barrosyan@example.net,69 3175-6560,6689.0,978.0,0.0,Taguatinga,Apartamento,2026-01-15
CLI-51187,Mariane Camargo,nunesbruna@example.org,+55 95 1925-8936,34626.0,856.0,0.0,Sudoeste / Octogonal,Casa,2026-02-06
CLI-51188,Arthur Miguel Moraes,theocorreia@example.net,+55 19 5859-8487,8411.0,506.0,0.0,Jardim Botânico,Casa,
CLI-51189,Lavínia Cassiano,maria-isisda-paz@example.org,53 6351-2595,,815.0,0.0,Taguatinga,Apartamento,2026-03-20
CLI-51190,Vinícius Camargo,lorena76@example.net,+55 92 9120-8955,7263.0,886.0,0.0,Guará,Apartamento,2025-12-02
CLI-51191,Manuella Fogaça,rochalais@example.org,+55 94 0989-9984,40957.0,316.0,1.0,Lago Sul,Apartamento,2025-10-22
CLI-51192,Brayan Andrade,brayanfarias@example.org,74 0116-8608,12229.0,968.0,0.0,Jardim Botânico,Casa,2026-08-25
CLI-51193,Bento Correia,ida-luz@example.org,,4473.0,676.0,,Samambaia,Apartamento,2026-03-07
CLI-51194,Maitê Sousa,poliveira@example.com,99 3977-3023,42249.0,925.0,0.0,Asa Sul,Apartamento,2026-07-12
CLI-51195,Srta. Mariah Marques,dante85@example.com,,3874.0,692.0,0.0,Taguatinga,Casa,2026-04-04
CLI-51196,Luiz Fernando Almeida,nunesjose-miguel@example.net,,26943.0,878.0,0.0,,Apartamento,2026-07-19
CLI-51197,Evelyn Pastor,olivercavalcante@example.net,+55 96 8782-7299,13229.0,487.0,1.0,Águas Claras,Apartamento,
CLI-51198,Asafe Melo,costarenan@example.com,96 0120-0350,6703.0,594.0,1.0,Ceilândia,Casa,2026-06-11
CLI-51199,Mariane Vasconcelos,marquesgabriel@example.com,32 1800-2154,9225.0,832.0,0.0,Jardim Botânico,Casa,2026-01-31
CLI-51200,Nicolas Gonçalves,ffarias@example.com,45 7239-6521,4750.0,795.0,0.0,Ceilândia,Casa,2026-09-18
CLI-51201,Diogo Camargo,ravisouza@example.com,42 2461-1447,5200.0,622.0,0.0,Valparaíso de Goiás,Apartamento,2026-03-11
CLI-51202,,heitorcasa-grande@example.net,93 2768-6718,4769.0,396.0,0.0,Taguatinga,Casa,2025-11-16
CLI-51203,Luna Rodrigues,,+55 48 6208-1821,4609.0,727.0,0.0,Valparaíso de Goiás,Apartamento,2026-09-08
CLI-51204,Amanda Pastor,caiovargas@example.org,38 0050-3698,3750.0,747.0,0.0,Ceilândia,Apartamento,2026-07-12
CLI-51205,Daniela Novais,nda-mata@example.org,13 9096-9197,13664.0,939.0,0.0,Jardim Botânico,Casa,2026-03-15
CLI-51206,Maria Luiza Oliveira,silveiranicolas@example.org,63 2536-2592,38480.0,803.0,0.0,Sudoeste / Octogonal,,2025-12-16
CLI-51207,Dra. Mariana Brito,maria-julia67@example.net,71 0903-7693,,576.0,0.0,Lago Sul,Casa,2025-10-12
CLI-51208,Benjamim Correia,marcelamontenegro@example.com,+55 37 4055-3145,5439.0,612.0,0.0,Taguatinga,Apartamento,2026-06-06
CLI-51209,Dr. Henry Gabriel Monteiro,joao-pedro25@example.com,+55 51 5747-7989,5633.0,491.0,1.0,Samambaia,Casa,2026-09-19
CLI-51210,,ypereira@example.net,35 3770-9806,5710.0,630.0,0.0,Samambaia,Casa,2026-01-19
CLI-51211,Caio Macedo,lucca46@example.org,95 3826-4441,4736.0,524.0,0.0,Samambaia,Apartamento,2026-01-13
CLI-51212,Bárbara Guerra,rafael02@example.com,93 3317-7068,6260.0,758.0,0.0,Águas Lindas de Goiás,Apartamento,2025-12-24
CLI-51213,Heitor Cassiano,claricesa@example.net,91 0540-1304,8104.0,770.0,1.0,Guará,Apartamento,2025-12-04
CLI-51214,Pedro Lucas da Paz,aragaomaria-laura@example.org,+55 28 4780-8831,10840.0,703.0,0.0,Guará,Apartamento,2026-09-23
CLI-51215,Benjamim Macedo,esantos@example.net,+55 31 3847-1306,21539.0,915.0,1.0,Lago Sul,,2025-11-02
CLI-51216,Alícia da Mata,pimentaluiz-fernando@example.com,13 3355-9549,12770.0,982.0,0.0,Jardim Botânico,Casa,
CLI-51217,Dr. Thomas Guerra,lda-cruz@example.org,38 4734-6689,13564.0,461.0,0.0,Águas Claras,Casa,2026-06-10
CLI-51218,Srta. Nina da Cruz,ateixeira@example.net,14 0191-1608,13156.0,385.0,0.0,Jardim Botânico,,2026-05-15
CLI-51219,Sr. Bento Pimenta,correiaemanuella@example.com,+55 61 9400-1061,6267.0,334.0,,Águas Lindas de Goiás,Apartamento,2025-12-11
CLI-51220,Davi Luiz Albuquerque,,68 8988-1310,9980.0,747.0,0.0,Jardim Botânico,Apartamento,2025-11-12
CLI-51221,Camila Castro,enascimento@example.com,88 6722-9698,3884.0,797.0,0.0,,,2025-12-30
CLI-51222,Melissa da Costa,jnovaes@example.com,+55 43 5453-7448,6377.0,768.0,0.0,Samambaia,Casa,2026-08-09
CLI-51223,Maria Sophia Oliveira,erick87@example.com,65 0837-9457,3119.0,411.0,1.0,Samambaia,Casa,2026-09-17
CLI-51224,Sr. Thomas Novaes,stephany04@example.org,+55 69 3078-9902,6638.0,466.0,1.0,Valparaíso de Goiás,Casa,2025-12-19
CLI-51225,Helena Teixeira,marcelada-mata@example.org,66 1034-1399,14008.0,958.0,0.0,Águas Claras,Apartamento,2026-04-21
CLI-51226,Dra. Letícia Moura,cauemachado@example.com,98 7967-7072,10350.0,635.0,0.0,Guará,Casa,2026-01-04
CLI-51227,Evelyn Sá,,,10274.0,543.0,0.0,Águas Claras,Casa,2026-04-01
CLI-51228,,aragaotheo@example.net,+55 66 3356-2851,5964.0,922.0,0.0,Águas Lindas de Goiás,Casa,
CLI-51229,Dr. Ian Fogaça,pedro96@example.net,+55 28 8863-4646,37044.0,795.0,,Asa Norte,Casa,
CLI-51230,Miguel Mendes,kmacedo@example.com,,5524.0,625.0,0.0,Águas Lindas de Goiás,Apartamento,2026-01-29
CLI-51231,Antônio da Mota,da-costakevin@example.org,,29594.0,,0.0,Noroeste,Casa,2025-11-21
